CLUE_ID,text,ISO2,clue_type,ISO3
3894,"Thailand has a tropical climate so it is generally very hot, particularly between March and May with April being the hottest month (30°C/86°F). The monsoon season runs from May/June to October, when the climate is still hot and humid with torrential rains. Rain in the south typically continues until December. The best time for travelling is November to March as the monsoon season is over and the hot temperatures of Thailand’s summer are yet to arrive. The southern islands like Koh Samui are best from June to September where temperatures average around 27/28°C (81/82°F). Lightweights and rainwear are advised. Informal dress is widely acceptable. Beachwear should be confined to the beach and topless sunbathing is frowned upon. Thailand is quite modest so short or revealing clothes in major cities should be avoided if the goal is to be respectful to the locals. Anything knee-length or longer is acceptable as well as shirts, polos and blouses. Take a pair of good walking shoes or boots for jungle trekking, and long-sleeved tops to protect against mosquitoes. Thailand is bordered to the west by Myanmar and the Indian Ocean, to the south and east by Malaysia and the Gulf of Thailand, to the east by Cambodia, and to the north and east by Laos. The Thai highlands dominate the north of Thailand and Isan in the northeast consists of the Khorat Plateau. The Chao Phraya River dominates central Thailand. Southern Thailand is part of the Malay Peninsula.",['TH'],1,['THA']
3895,"Turkmenistan has an extreme continental climate: temperatures in Ashgabat vary between 46°C (114°F) in summer and -5°C (23°F) in winter, although it has been known to reach -22°C (-8°F) in extremity. Temperatures in the desert in summer can reach 50°C (122°F) during the day before falling rapidly at night. During the winter, it can reach -10° to -15°C (14° to 15°F). For those intending to visit the desert in summer, lightweights arevital for the day with warmer clothing for those intending to spend thenight in the open. Heavyweights should be taken for winter visits. Turkmenistan shares borders with Kazakhstan to the north, Uzbekistan to the east, Afghanistan to the southeast and Iran to the south. To the west is the Caspian Sea. Nearly 80% of the country is taken up by the Kara-Kum (Black Sand) Desert, the largest in the CIS. The longest irrigation canal in the world stretches 1,100km (687 miles), from the Amu-Darya River in the east, through Ashgabat, before being piped the rest of the way to the Caspian Sea.",['TM'],1,['TKM']
3896,"Uzbekistan has an extreme continental climate. It is generally warmest in the south and coldest in the north. Temperatures in December average -8°C (18°F) in the north and 0°C (32°F) in the south. However, extreme fluctuations can take temperatures as low as -35°C (-31°F). During the summer months, temperatures can climb to 45°C (113°F) and above. Humidity is low. In recent years Uzbekistan has been notably affected by general global warming and the specific effects of the drying-out of the Aral Sea. This has turned snowy cold winters to mild ones with less precipitation. The best time to visit is during the spring and autumn, with September being the absolute optimum month. In the winter it can be bitterly cold so bring layers - mountain-wear works well. In the summer, it gets very hot so loose, breathable cottons are best. Covering approximately 448,000 sq km (173,000 square miles), Uzbekistan (literally ‘land of the Uzbeks’) is one of the larger countries in Central Asia (Kazakhstan is by far the largest) and the only one sharing borders with four other Central Asian states. Mountainous Kyrgyzstan lies to the northeast, Tajikistan to the south, Turkmenistan to the southwest, and Kazakhstan to the north with which it shares a suitably long border at 2,203km (1,370 miles). There is also a very short 137km (85 miles) border with war-torn Afghanistan. To the north, and in the central part of the country, lies one of the largest deserts in the world – Kyzyl Kum (meaning ‘red sand’ in Turkic), where the odd camel grazes and where gold is mined in the centre. Elsewhere, the terrain of Uzbekistan is mostly flat. Desert dunes cover the country and some river valleys flow along the courses of the Amu Darya, Syr Darya (Sirdaryo), and Zarafshon rivers. Steppe land and desert plains account for two-thirds of the land mass, with the remainder of the land rising into the foothills of the Tien Shan mountain range. The peaks along the border of Tajikistan and Kyrgyzstan reach to over 4,000m (13,000ft). While less than 10% of the land is arable, there are plenty of minerals, containing stocks of natural gas, lignite and coal, gold (it is the world’s ninth largest producer) and copper.",['UZ'],1,['UZB']
3897,"Because of its geography, the climate in Vietnam varies greatly from north to south with three distinct climatic zones. Tropical monsoons occur from October to April in the centre and from May to September in the north and south. It is almost totally dry throughout the rest of the year. It can get exceptionally hot, however, all year round, but the north has a cooler time between October and April. Temperatures around the country can reach up to 40C in the height of the hot and rainy season (May to September), but the northern highlands and Hanoi can often seem chilly and damp in the winter. There is no one ideal time to visit Vietnam as a whole but at any time of year there will be sun somewhere. The high season is from September to March but bad weather can disrupt travel in the centre of the country during this period, particularly from September to December. For the beaches in the centre of Vietnam, Danang, Hoi An and Nha Trang, it is best to go between May and August. The autumn is the best time to visit Halong Bay when there should be clear skies. Loose, natural fabrics all year, but warmer clothing is required in the highlands, and in the winter in north Vietnam. Rainwear is essential during the wet season. Vietnam lies within the tropics and is principally agricultural with a central tropical rainforest. The 'S'-shaped country shares borders to the north with the People's Republic of China and to the west with Laos and Cambodia. The eastern and southern shores are lapped by the South China Sea and the Pacific Ocean. Northern Vietnam is dominated by the Red River plains that bisect Hanoi, and the Lo and Chay rivers. To the north and west of Hanoi are green hilly areas; particularly well known is the Sapa Valley. East of Hanoi, Halong Bay features a stunning natural formation of more than 3,000 limestone islands jutting sharply out of the South China Sea. To the south, it is the Mekong River and its fertile plain that governs the geography and consequently the rice industry. Among the plains, in the middle of the thin country and to the southwest are mountainous areas, known as the highlands, where farmers grow rubber, tea and coffee.",['VN'],1,['VNM']
3898,"Hot throughout the year, tempered by trade winds in local areas, particularly early in the year. The average rainfall for the year is 89 cm (35in) and the hurricane season is from July to November. Lightweight cottons throughout the year. Waterproofs are advisable for the rainy season. Anguilla, the northernmost of the Leeward Islands, also comprises the island of Sombrero, lying 48km (30 miles) north of Anguilla, and several small islets or cays. The nearest islands are St Maarten, 8km (5 miles) south of Anguilla, and St Kitts and Nevis, 113km (70 miles) to the southeast. The islands are mainly flat (the highest point, Crocus Hill, is only 60m (213ft) above sea level) with, arguably, some of the best beaches in the world.",['AI'],1,['AIA']
3899,"The islands enjoy a very pleasant balmy tropical climate which remains warm and relatively dry throughout the year, with relatively little variance. Temperatures range from lows of 22°C (72°F) to highs of 40°C (104°F) all year round, with October to January being the hottest time of year, staying in the region of 30°C (86°F) to 35°C (95°F). Cooling winds blow in from the south east so the heat rarely feels too unbearable. In general, humidity in Antigua and Barbuda is quite low, meaning you won't be drenched in a sweaty fug during your trip. The rainy season runs from around June to November, and during this time daily rain showers are common; there is also a good chance of tropical storms and hurricanes across the islands. Their location in the hurricane zone means the islands are vulnerable to powerful storms every two or three years, whilst hurricanes can hit every two to six years. Dress for a tropical climate - lightweight cottons or linens will be appropriate for most of the year, but those visiting the islands from June to September should bring waterproofs so that they're not caught out when the rains come. Antigua & Barbuda is made up of three islands; Antigua, Barbuda and Redonda. Low-lying and volcanic in origin, they are part of the Leeward Islands group in the northeast Caribbean. Antigua's coastline curves into a multitude of coves and harbours (they were once volcanic craters) and there are more than 365 beaches of fine white sand, fringed with palms. The island's highest point, Mount Obama stands at 402m (1,319ft) high, and its capital is St John's. Barbuda lies 61.5km (38.2 miles) north of Antigua and is an unspoiled natural haven for wild deer and exotic birds. Its 8km-long (5 miles) beach is reputed to be among the most beautiful in the world. The island's village capital, Codrington, was named after the Gloucestershire family that once leased Barbuda from the British Crown for the price of 'one fat pig per year if asked for'. There are excellent beaches and the ruins of some of the earliest plantations in the West Indies. The coastal waters are rich with all types of crustaceans and tropical fish. Redonda, the smallest in the group, is little more than an uninhabited rocky islet. It lies 40km (25 miles) southwest of Antigua.",['AG'],1,['ATG']
3900,"With an average temperature of 28°C (82°F), this dry and sunny island is made pleasantly cool throughout the year by constant trade winds. Short showers occur during the months of October, November and December. Lightweight clothes. Sweaters are useful for air conditioned hotels and restaurants. Some upscale restaurants do not allow shorts and T-shirts. Aruba is the smallest island in the Leeward group of the Dutch Caribbean islands, which also include Bonaire and Curaçao; they are popularly known as the ABCs. As the westernmost island of the group, Aruba is the final link in the long Antillean chain, lying 20km (12.5 miles) off the Venezuelan coast. The island is 30km (19.6 miles) long and 9km (6 miles) across at its widest, and has a flat landscape dominated by Jamanota Mountain (188m/617ft). The west and southwest coast, known as Palm Beach, boasts 11km (7 miles) of palm-fringed powder-white sands while, in contrast, the east coast has a desolate and windswept shoreline of jagged rocks carved into peculiar shapes by the pounding surf.",['AW'],1,['ABW']
3901,"Comprising 700 low-lying islands, mostly islets (cays or keys), atolls and rocks, the Bahamas archipelago extends 970km (500 miles) southeastward from the coast of Florida. Sparkling, clear waters are home to vibrant underwater gardens on the world's third longest barrier reef, which contains about 14.5% of the coral on the planet. Fertile marine plains are split between two oceanic facets, the Little Bahama Bank and the Great Bahama Bank, where visibility of around 60m (197ft) is the norm. Exotic flowers, pine forest, rugged shoreline, barren savannahs, marshlands and sandy beaches typify the landscape, on a bed of limestone and coral rocks.",['BS'],1,['BHS']
3902,"Constant sea breezes cool Barbados's balmy, tropical climate but the island is still sunnier and drier than the other islands. During the so-called wet season (July to November), some brief rain showers are likely. Average sunshine hours per day are eight to 10 from November to March and eight to nine from April to October. Tropical storms and hurricanes may occur between June and November. Lightweight cottons are advised; beachwear is not worn in towns. As the most easterly of the Caribbean chain, Barbados lies well to the east of the West Indies. A lively surf scene enjoys pounding waves along the rugged east coast where a rocky shoreline kicks up plenty of spray. To the west, fine white sand beaches and natural coral reefs predominate. A handful of gently rolling hills form a ripple to the north while the rest of the island is predominantly flat. Coral filters ensure surrounding waters are among the purest on the planet.",['BB'],1,['BRB']
3903,"Sub-tropical, with no wet season. The Gulf Stream, which flows between Bermuda and the North American continent, keeps the climate temperate. Change of seasons comes during mid November to mid December and from late March through to April, when spring or summer weather may occur and visitors should be prepared for both. Showers may be heavy at times but the skies usually clear quickly. Summer temperatures prevail from May to mid October, with the warmest weather from July to September - this period is occasionally followed by high winds. Visitors should note that such high winds between 1 June and 30 November can (albeit rarely) turn into hurricanes and tropical storms. Since Bermuda is a small target, most storms brush by and only bring elevated surf. Lightweight cottons and linens. Light waterproofs or umbrellas are advisable and warmer clothes for cooler months. Bermuda consists of a chain of some 180 coral islands and islets lying 1,046km (650 miles) off the coast of Cape Hatteras. The seven largest of the islands are linked by bridges and one causeway to form the principal mainland. There are no rivers or streams and the islands are entirely dependent on rainfall for fresh water.",['BM'],1,['BMU']
3904,"Hot throughout the year, but tempered by cooling trade winds. The average temperature is 28°C (82°F) and the average rainfall is 50cm (20 inches) per year. Bonaire offers good conditions for diving all year round, althought conditions at the south end are generally at their calmest February-April. Lightweights with warmer top layers for evenings; showerproof clothing is advisable throughout the year. Bonaire is the second-largest island in the former Netherlands Antilles and is located 80km (50 miles) north of Venezuela and 48km (30 miles) east of Curaçao. The landscape is flat and rocky and, owing to low annual rainfall, Bonaire has a fairly barren desert climate. The island has small, beautiful beaches and safe waters.",['BQ'],1,['BES']
3905,"The climate is subtropical and tempered by trade winds. There is little variation between summer and winter. Rainfall is low, varying slightly from island to island. Night-time temperatures drop to a comfortable level. Visitors should note that the British Virgin Islands are susceptible to hurricanes and earthquakes, although these are by no means a frequent occurrence. The primary hurricane season is from June to November. Tropical lightweights. Dress is generally informal but swimwear is confined to beaches. The 50-plus islands, rocks and cays of the British Virgin Islands, only 16 of which are inhabited, make up the larger part of an archipelago forming the northern extremity of the Leeward Islands in the eastern Caribbean. They are situated approximately 100km (62 miles) east of Puerto Rico, adjoining the US Virgin Islands. The islands are volcanic in origin, with the exception of Anegada, which is formed of coral and limestone and is the lowest lying. The topography is otherwise mountainous, the highest point being Tortola's Sage Mountain, which rises to 550m (1,800ft). There are remnants of a primeval rainforest on Tortola.",['VG'],1,['VGB']
3906,"The Cayman Islands enjoy a very warm, tropical climate throughout the year, with temperatures that can reach highs of up 33°C (91°F) during the summer, moderated by trade winds. The best time to visit is during the dry months of December to April, when temperatures are generally cooler than in summer, hovering between 22°C (72°F) and 27°C (80°F). The rainy season is from May to October but showers are generally short and sharp (ie lasting hours rather than days); these can provide temporary respite from the hot summer sun. July and August are the hottest months, whilst the hurricane season is from June to November. Since the islands are low-lying, there is a high risk of flooding if a storm hits. During the dry season, wear lightweight, natural fabrics; temperatures rarely dip below 21°C (70°F), so you shouldn't need anything much heavier than this. A good strategy is to take layers, so that you can be ready for cooler conditions should the trade winds blow strongly. During the rainy season, bring a light raincoat or umbrella. Warmer clothes may be needed on cooler evenings. The Cayman Islands are situated in the Caribbean, around 440km (270 miles) northwest of Jamaica, 390km (240 miles) south of Cuba and 640km (400 miles) south of Miami. At around 197 sq km (76 sq miles) Grand Cayman is the largest and most populous island in this British overseas territory. Little Cayman and Cayman Brac lie around 130km (80 miles) northeast of Grand Cayman and are separated from each other by a channel about 16km (10 miles) wide. The islands are peaks of a very deep subterranean mountain range called Cayman Ridge, which extends from Cuba towards the Gulf of Honduras. All three islands are situated in some of the deepest waters in the Caribbean; the Cayman Trough which separates them from Jamaica reaches a depth of 6.4km (4 miles). The islands themselves are relatively low-lying, with the highest point on Grand Cayman reaching only 18m (60ft) above sea level. The Bluff, a magnificent limestone peak on Cayman Brac is the highest point on all three islands, reaching an elevation of 43m (140ft). The beaches on the Cayman Islands are considered some of the very best in the Caribbean, the most notable one being Seven Mile Beach on Grand Cayman. Casuarinas and sea-grape trees line many of the beaches, many of which are protected offshore by a fringing reef.",['KY'],1,['CYM']
3907,"Cuba has a tropical climate with two main seasons: the dry season starts in late November and lasts until mid-April, and the rainy season is from May to October. The dry season (late November to mid-April) is the best time to visit Cuba, and you can expect daytime temperatures to be around 26°C (79°F) to 30°C (86°F). It must be noted that rainfall does occur during the dry season – the sky will open up and rain hard for a few days a month. The rainy season (May to October) is wet and muggy. From August to October, tropical storms and cyclones are likely to affect the eastern part of Cuba. Hurricanes can happen during this period too. Shaped like a crocodile, Cuba is long and slender in size. The climate varies slightly from one side to the other. Generally, the northwestern part of Cuba (where Havana is located) is a few degrees cooler than the southeastern part from December to March, when the cool air from North America arrives. The best time to visit Havana: The best time to visit Havana is from December to March when the rainfall is at its lowest – February and March are the driest months with just 45mm (1.8 inches) of rain each month. But when it rains, expect a heavy downpour. Temperature-wise, you can expect average highs to be between 26°C (79°F) to 28°C (82°F) during this period. If you are visiting Havana from June to October, rain gear is a must. The best time to visit Santiago de Cuba: The second-largest city, Santiago de Cuba sits on the southern coast and enjoys slightly warmer weather than Havana. The best time to visit Santiago de Cuba is still from December to March, during the dry season, and you can expect an average high of 28°C (82°F). Rainfalls are frequent from May to October (except July). Cuba's tropical climate means lightweight cotton clothing is recommended year-round. Long-sleeves are ideal as they can protect you from mosquitoes bites. A light sweater is advisable for cooler evenings. Light waterproofs are useful during the dry season (late November to mid-April), while proper rain gear is essential during the rainy season (May to October). Cuba is the largest Caribbean island, about the size of England, and the most westerly of the Greater Antilles group, lying a mere 145km (90 miles) south of Florida. The country also includes about 1,600 other much smaller islands, islets and cays. The terrain of Cuba is mostly flat, but one-third of the country is mountainous, and the three most important mountain ranges are the Sierra de Los Órganos in the western region, the Sierra del Escambray in the central region, and the Sierra Maestra in the Eastern region. Pico Turquino in the Sierra Maestra range is the highest peak.",['CU'],1,['CUB']
3908,"Hot throughout the year, but tempered by cooling trade winds though humidity is still around 75%. The main rainy season is from October to December. The annual mean temperature is 27.5°C (81.5°F) with rainfall is 515mm (20 inches). Curaçao lies outside the Caribbean 'hurricane belt'. Geographically part of the Dutch Leeward Islands, Curaçao is the largest island in the Netherlands Antilles. Terrain is flat, rocky and fairly barren owing to its low rainfall. There are many excellent, sandy beaches.",['CW'],1,['CUW']
3909,"Dominica has a hot and subtropical year-round climate. June to October is the principle rainy season, when it is at its hottest and most humid; December through to May is generally thought the best months to visit. Lightweight cottons and linens. Keep waterproofing close at hand as showers can occur year-round. Dominica is nestled in gleaming Caribbean waters - with Guadeloupe to the north and Martinique to the south - and its rippling terrain is shrouded in emerald rainforest. The island features five volcanoes, and the greenery is protected by several conservation areas including Cabrits National Park and Morn trois Pitons National Park; throughout the island run mountain streams, rivers, lakes and waterfalls, and bursting geysers and bubbling volcanic pools make the scenery even more breathtaking. The rich vegetation of the island's spectacular valleys includes towering palms and orchids, and is home to several endemic animal species, while the coast boasts beaches of both black (volcanic) and golden sand.",['DM'],1,['DMA']
3910,"The climate in Dominican Republic is generally hot with tropical temperatures all year, although it does vary from region to region. In Santo Domingo, the temperatures are constant throughout the year, ranging between 25°C (77°F) and 28°C (82°F) while rain falls abundantly from May to November. The resort town Punta Cana on the east coast is extremely popular with European and American tourists from December to March who seek to escape the cold in the northern hemisphere. In January, the average high in Punta Cana is 29°C (84°F) while the average low is 21°C (70°F). Precipitation is high from June to November, with a risk of hurricanes too. April is the shoulder season, meaning good weather (27°C/81°F) and fewer crowds. If you're visiting the mountainous interior, it's best to pack a light sweater as it can get very cold at high elevations. Lightweight fabrics are best suited to the tropical temperatures. Waterproofs are essential during the rainy seasons. The Dominican Republic shares the Caribbean island of Hispaniola with the nation of Haiti. It is larger than its French-speaking neighbour, occupying two-thirds of the landmass. A series of mountain belts stretch across the border region, most notably in the form of the Cordillera Central; at 3,175m (10,414ft) the peak of Pico Duarte represents the highest point of the country. The Dominican landscape is frequently forested and often undulating, with a multitude of valleys, plains and plateaux. The soil is fertile with excellent white beaches on the north, southeast and east coasts. Ten per cent of the country was set aside in the 1970s to be protected as national parks and science reserves, and, in spite of occasional hurricanes and fires, these areas remain largely intact. Today there are 17 national parks in the Dominican Republic. Capital city Santo Domingo sits on the south coast (providing a popular stop-off for cruise ships), while the country's second largest city, Santiago, is located in the central northwest region. The Reserva Cientifica Banco de Plata is an underwater park located off the north coast, set up to preserve a breeding ground for the thousands of humpback whales that visit each winter.",['DO'],1,['DOM']
3911,"Tropical. Dry season is August to December; rainy season is December and January and April to July. Hot all year round, with cooler nights. Average temperature is 27°C (85°F). Tropical lightweights and rainwear. French Guiana is situated on the northeast coast of South America, and is bordered by Brazil to the south and the east and by Surinam to the west. The southern Serra Tumucumaque Mountains are part of the eastern frontier, whilst the rest is formed by the River Oyapock. Surinam is to the west along the rivers Maroni-Itani and to the north is the Atlantic coastline. Along the coast runs a belt of flat marshy land behind which the land rises to higher slopes and plains or savannah. The interior is comprised of equatorial jungle. Off the rugged coast lie the Iles du Salut and Devil's Island. Cayenne, the capital and chief port, is on the island of the same name at the mouth of the Cayenne River.",['TF'],1,['ATF']
3912,"Grenada's climate is tropical. The dry season runs January-May, and the rainy season runs June-December. The average temperature is 28°C (82°F). Tropical lightweights and waterproofs, especially for the rainy season. Cool summer clothing. Grenada is located in the Caribbean. The island is of volcanic origin and is divided by a central mountain range. It is the most southerly of the Windward Islands. Its agriculture is based on nutmeg (one third of the world's nutmeg supply comes from Grenada), cocoa, sugar cane and bananas. Tropical rainforests, gorges and the stunning beauty of dormant volcanoes make this a fascinating and diverse landscape with some of the finest beaches in the world. Carriacou and some of the other small islands of the Grenadines are also part of Grenada.",['GD'],1,['GRD']
3913,"Guadeloupe enjoys warm weather throughout the year with the main rainy season occurring from June to October. Showers can, however, occur at any time although they are usually brief. The humidity can be exceedingly high at times. Lightweights with warmer top layers for the evenings; showerproofs are advisable. Guadeloupe comprises the larger islands of Basse-Terre and Grande-Terre (separated from Basse-Terre by a narrow sea channel) and three smaller islands. Basse-Terre has a rough volcanic relief whilst Grande Terre features rolling hills and flat plains. All the islands have beautiful white or black-sand palm-fringed beaches. There are lush mountainous areas with stunning and unspoiled tropical scenery.",['GP'],1,['GLP']
3914,"Tropical, with intermittent rain throughout the year. Much cooler temperatures exist in hill resorts and there is a high coastal humidity. Tropical, lightweight wear; rainwear and warm clothing for hill regions. Haiti is situated in the Caribbean and comprises the forested mountainous western end of the island of Hispaniola, which it shares with the Dominican Republic. Its area includes the Île de la Gonâve, in the Gulf of the same name; among other islands is La Tortue off the north peninsula. Haiti's coastline is dotted with magnificent beaches, between which stretches lush subtropical vegetation, even covering the slopes which lead down to the shore. Port-au-Prince is a magnificent natural harbour at the end of a deep horseshoe bay.",['HT'],1,['HTI']
3915,"Consistently warm tropical weather ensures Jamaica is a popular destination year-round. On the coast, temperatures range from 22°C (72°F) and 31°C (88°F) with chilly mornings and evenings denoting winter. However, many people say the best time to visit is November to mid-December because of the pleasant weather and available hotel and flight deals. Peak season runs roughly from mid-December to mid-April when crowds swell and prices rise. The wettest months are May and October, but showers may occur at any time. Between June and November, Jamaica is prone to hurricanes. It also lies within the earthquake zone. The annual rainfall averages 1980mm, but nationwide there are some considerable variations, with the east coast receiving considerably more rain than elsewhere on the island. Parts of the Blue Mountains receive an average of 7620mm a year. By contrast, the south coast sees little rain and in places is semi-barren. Jamaica is a year-round destination, though there are seasonal differences to consider. Weather-wise, temperature isn’t an important factor: winter is usually warm by day and mild to cool by night, and summer months are simply hot. Pack lightweight cottons and casual linens. Light woollens are advised for evenings when mosquitoes can make long sleeves more appealing than skimpy beachwear. Sunhats and waterproofs are handy all year round. With an area of 10,992 sq km (4,244 sq miles), Jamaica is the largest island of the Commonwealth Caribbean and the third largest of the Greater Antilles, after Cuba and Hispaniola. A largely mountainous terrain reaches 2,256m (7,402ft) at the Blue Mountain Peak in the east, descending westward in a series of ridges and forested ravines. Over 1,000km (621 miles) of coastline offers fine beaches in the north and west. At its greatest extent, Jamaica is 235km (146 miles) long with a width that varies between 35 and 82km (22 and 51 miles). The island is a quarter the size of Estonia, half the size of the Scottish Highlands, roughly the same size of the American state of Connecticut.",['JM'],1,['JAM']
3916,"Warm weather throughout the year, with the main rainy season occurring in the autumn. Showers can occur at other times of the year, but they are usually brief. Cooler in the upland areas. Lightweight, with waterproof wear advised for the rainy season. The French Overseas Department of Martinique, a volcanic and picturesque island, is the northernmost of the Windward Caribbean group. The island is noticeably more rocky than those of the Leeward group, with beaches (of fine black or white or peppered sand) surrounded by sugar, palm, banana and pineapple plantations.",['MQ'],1,['MTQ']
3917,"The climate is subtropical, tempered by trade winds. There is little climatic variation throughout the year making Montserrat a great year round destination. The heaviest rainfall occurs between July and November; however, the heavy cloudbursts serve to refresh the atmosphere and once they are over the sun reappears. Tropical lightweights are worn, with light woollens for cooler evenings. A light raincoat or an umbrella is useful. Montserrat is one of the Leeward Islands group in the Eastern Caribbean. It is a volcanic island with black sandy beaches and lush tropical vegetation. There are three main volcanic mountains on the island and Chances Peak is its highest point at 915m (3,002ft). The Soufrière group of hills houses the volcano which began erupting in July 1995 and to date is continuously active. The Great Alps Waterfall, previously one of the most spectacular sights in the West Indies, has been destroyed by the volcano.",['MS'],1,['MSR']
3918,"Unlike many islands in the Caribbean, any time is really the best time to visit Puerto Rico and enjoy its tropical climate. The rainy season is from April to November, but precipitation patterns and amounts vary considerably from one part of the island to the other. Even in the rainiest areas, showers are likely to be intense but brief. If you're travelling from San Juan to Ponce (or vice-versa), you'll notice an immediate difference once you reach the top of the mountain about halfway through your journey. The south tends to be drier than the north. In the mountainous region, you'll want a light jacket or sweater, as the higher elevation means cooler temperatures. 1 June to 30 November is hurricane season, though Puerto Rico is rarely affected by hurricanes. February is an excellent time to visit Puerto Rico; when temperatures are typically cold on the mainland USA, they're usually neither too hot nor too cool in la isla del encanto, the island of enchantment. Lightweight tropical clothes. Light rainwear required. Dress clothes for finer dining and nightclub visits. Bathing suits, of course, are de rigeur for those who plan to enjoy the water! A hat and sunglasses will help protect you from the sun's searing rays, and if you plan to snorkel or spend lots of time in the water, a long-sleeved shirt that repels UV rays is highly recommended. Puerto Rico is an island east of the Dominican Republic and west of the British Virgin Islands. The rougher, cooler Atlantic Ocean is on the north side of the island; the calmer, warmer Caribbean Sea is on the south side. It is the smallest island in the Greater Antilles and the largest island in the Lesser Antilles. Culebra, Mona and Vieques are among several smaller islands that are part of Puerto Rican territory. The waters surrounding the island are quite deep; the Puerto Rico trench is the deepest part of the Atlantic Ocean. The island is comparatively small, 8,959 sq km (3,459 sq miles), with a central mountain range reaching an altitude of 1,338m (4,390ft) at Cerro de Punta, and surrounded by low coastal plains. The island has remarkable geographic diversity for its size, with limestone formations in the interior, a desert in the southeastern part of the island, and the rainforest. Mangroves dominate the southern shore and are an important part of the island's ecosystem. San Juan, the capital, is on the northeast shore. Much of the island's natural forest has been cleared for agriculture, but the trees in the northeast corridor are protected as a national park. One of the hot-button environmental and political issues on the island is increasing development, particularly by the tourism industry with respect to hotel and resort construction. The island's nature conservancy, the Fideicomiso, has played a critical role in acquiring and protecting significant land and restoring properties for public visits and educational purposes. The other main towns are Aguadilla, Arecibo, Bayamón, Caguas, Carolina, Cayey, Fajardo, Guaynabo, Mayagüez and Ponce.",['PR'],1,['PRI']
3919,"Hot tropical climate. Temperatures are cooler in the hills, occasionally dropping to freezing point in the mountains at night. The cyclone season (January to March) is hot and wet. Lightweights, with warmer clothes for the evenings. Réunion lies 760km (407 miles) east of Madagascar in the Indian Ocean. Running diagonally across the island is a chain of volcanic peaks, separating a green humid eastern zone (Le Vent) from a dry, sheltered south and west (Sous le Vent). The majority of the population lives along the coast. Sugar cane production accounts for over half the arable land in a country where many basic foodstuffs are imported.",['TF'],1,['ATF']
3920,"Hot, but tempered by cooling trade winds. The annual mean temperature is 27°C (80°F), varying by no more than two or three degrees throughout the year; average rainfall is 1,667mm. The temperature can drop to 16°C (60°F) on winter evenings. When climbing Mount Scenery, the temperature will drop by approximately 0.2°C (0.4°F) for each 100m (330ft) gained in altitude. Lightweights and cottons are worn throughout the year. Umbrellas or light waterproofs are needed for the rainy season. Saba is one of three Windward Islands in the former Netherlands Antilles. However, geographically it is part of the Leeward Group of the Lesser Antilles, lying 265km (165 miles) east of Puerto Rico, 44km (27 miles) south of St Maarten and 21km (13 miles) west of St Eustatius. Saba is situated upon the peak of a submerged extinct volcano. The highest point of the island is Mount Scenery, which is thick with forest and rises to almost 900m (3,000ft) in less than 2km (1.2 miles).",['BQ'],1,['BES']
3921,"Hot, but tempered by cooling trade winds. The annual mean temperature is 27°C (80°F), varying by no more than two or three degrees throughout the year. Tropical lightweights and cottons are worn throughout the year. Umbrellas or light waterproofs are also advisable. Politically, St Eustatius is one of three Windward Islands in the former Netherlands Antilles; geographically it is part of the Leeward Group of the Lesser Antilles. It lies 286km (178 miles) east of Puerto Rico, 171km (106 miles) east of St Croix, 56km (35 miles) due south of St Maarten and 14km (9 miles) northwest of St Kitts. On the south end of the island is an extinct volcano called The Quill, which has a lush rainforest in the crater. Twice a year, sea turtles clamber up onto the black volcanic sands that rim the island to lay their eggs; giant land crabs hunt on the beaches every night.",['BQ'],1,['BES']
3922,"Hot but tempered by cooling trade winds. The annual mean temperature is 27°C (80°F), varying by no more than two or three degrees throughout the year. Tropicals and cottons are worn throughout the year. Umbrellas or light waterproofs are advisable. Politically, St Maarten is one of three Windward Islands in the former Netherlands Antilles, although geographically it is part of the Leeward Group of the Lesser Antilles, and not strictly an island - it occupies just one-third of an island otherwise under French control (the French sector is called St Martin), lying 8km (5 miles) south of Anguilla, 232km (144 miles) east of Puerto Rico and 56km (35 miles) due north of St Eustatius. St Maarten is the southern sector, an area of wooded mountains rising from white sandy beaches. To the west, the mountains give way to lagoons and salt flats. St Maarten and Curaçao were granted autonomy as part of the dissolution of the Netherlands Antilles on 10 October 2010, making the islands 'constituent countries' in the Kingdom of the Netherlands.  For information on the French sector (St Martin), see the French Overseas Possessions section.",['SX'],1,['SXM']
3923,"The tropical climate is tempered by northeast trade winds. The dry season is from November to May, but it is hottest between June and October. The climate in Tobago is pleasant most of the year and although May, June and July can be wet at times, the differentiation between the wet and dry seasons is much less acute. Tropical lightweights are required. Rainwear is advisable, especially for the wet season. Trinidad and her tiny sister island of Tobago lie off the Venezuelan coast. Along the north of Trinidad runs the Northern Range of mountains, looming over the country's capital, Port of Spain. South of Port of Spain on the west coast the terrain is low, and the Caroni Swamps contain a magnificent bird sanctuary largely inhabited by the scarlet ibis. On the north and east coasts lie beautiful beaches. Central Trinidad is flat and largely given over to agriculture.",['TT'],1,['TTO']
